chr,start,end,value1
contig10,1296000,1306000,-0.07445686
contig10,1305000,1315000,0.063747585
contig10,1314000,1324000,-0.072164945
contig10,1323000,1333000,-0.004097477
contig10,1332000,1342000,0.15138792
contig10,1341000,1351000,-0.054876693
contig10,1350000,1360000,-0.0813253
contig10,1359000,1369000,0.08029545
contig10,1368000,1378000,0.15419297
contig10,1377000,1387000,-0.06914661
contig10,1386000,1396000,-0.013322568
contig10,1395000,1405000,0.17588149
contig10,1404000,1414000,0.11857293
contig10,1413000,1423000,0.060287826
contig10,1422000,1432000,0.07832278
contig10,1431000,1441000,0.047808766
contig10,1440000,1450000,0.057462092
contig10,1449000,1459000,0.08792271
contig10,1458000,1468000,0.04920733
contig10,1467000,1477000,0.06625578
contig10,1476000,1486000,0.109375
contig10,1485000,1495000,-0.032492615
contig10,1494000,1504000,0.04539559
contig10,1503000,1513000,0.035304908
contig10,1512000,1522000,-0.08417936
contig10,1521000,1531000,-0.04529286
contig10,1530000,1540000,-0.10633097
contig10,1539000,1549000,-0.20822376
contig10,1548000,1558000,-0.089605734
contig10,1557000,1567000,-0.028625058
contig10,1566000,1576000,0.094736844
contig10,1575000,1585000,0.10240817
contig10,1584000,1594000,0.13139223
contig10,1593000,1603000,-0.057098422
contig10,1602000,1612000,-0.07511854
contig10,1611000,1621000,-0.05370972
contig10,1620000,1630000,-0.011094192
contig10,1629000,1639000,0.07605369
contig10,1638000,1648000,0.05214317
contig10,1647000,1657000,-0.051708635
contig10,1656000,1666000,0.1962572
contig10,1665000,1675000,0.09090909
contig10,1674000,1684000,0.05239733
contig10,1683000,1693000,0.026384598
contig10,1692000,1702000,0.12416357
contig10,1701000,1711000,-0.00712191
contig10,1710000,1720000,-0.060240965
contig10,1719000,1729000,-0.07356077
contig10,1728000,1738000,0.028472394
contig10,1737000,1747000,0.06364267
contig10,1746000,1756000,0.050626807
contig10,1755000,1765000,0.02554575
contig10,1764000,1774000,0.21287128
contig10,1773000,1783000,0.04868062
contig10,1782000,1792000,0.09199403
contig10,1791000,1801000,0.20345075
contig10,1800000,1810000,0.08673356
contig10,1809000,1819000,-0.10523245
contig10,1818000,1828000,-0.051231742
contig10,1827000,1837000,0.03041825
contig10,1836000,1846000,0.03205837
contig10,1845000,1855000,0.072186396
contig10,1854000,1864000,0.108679794
contig10,1863000,1873000,-0.02467917
contig10,1872000,1882000,-0.13476893
contig10,1881000,1891000,-0.07972973
contig10,1890000,1900000,-0.08093764
contig10,1899000,1909000,-0.012806111
contig10,1908000,1918000,-0.13617416
contig10,1917000,1927000,-0.157871
contig10,1926000,1936000,-0.03058104
contig10,1935000,1945000,0.003102837
contig10,1944000,1954000,0.02836579
contig10,1953000,1963000,0.01039021
contig10,1962000,1972000,0.07949609
contig10,1971000,1981000,0.054625552
contig10,1980000,1990000,0.006526468
contig10,1989000,1999000,0.021090632
contig10,1998000,2008000,0.010653854
contig10,2007000,2017000,0.05316792
contig10,2016000,2026000,0.12525584
contig10,2025000,2035000,0.09606987
contig10,2034000,2044000,2.19E-04
contig10,2043000,2053000,0.017111223
contig10,2052000,2062000,-0.001577287
contig10,2061000,2071000,0.12111937
contig10,2070000,2080000,-0.14426391
contig10,2079000,2089000,-0.09905448
contig10,2088000,2098000,-0.17446081
contig10,2097000,2107000,-0.101608634
contig10,2106000,2116000,-0.07310871
contig10,2115000,2125000,-0.06
contig10,2124000,2134000,0.005385156
contig10,2133000,2143000,0.06003937
contig10,2142000,2152000,-0.07613412
contig10,2151000,2161000,-0.08974624
contig10,2160000,2170000,-0.004832863
contig10,2169000,2179000,0.008965668
contig10,2178000,2188000,0.07974541
contig10,2187000,2197000,0.061276596
contig10,2196000,2206000,0.05749718
contig10,2205000,2215000,-0.03475104
contig10,2214000,2224000,-0.074437894
contig10,2223000,2233000,0.040748164
contig10,2232000,2242000,0.044701986
contig10,2241000,2251000,-0.017776826
contig10,2250000,2260000,0.021328459
contig10,2259000,2269000,-0.13392857
contig10,2268000,2278000,0.04304636
contig10,2277000,2287000,0.07010213
contig10,2286000,2296000,0.09849312
contig10,2295000,2305000,-0.030644434
contig10,2304000,2314000,-0.01007326
contig10,2313000,2323000,-0.045829516
contig10,2322000,2332000,0.015328761
contig10,2331000,2341000,0.05511811
contig10,2340000,2350000,0.15855573
contig10,2349000,2359000,-0.04700499
contig10,2358000,2368000,0.030104443
contig10,2367000,2377000,0.0378134
contig10,2376000,2386000,0.001263158
contig10,2385000,2395000,0.03839196
contig10,2394000,2404000,0.11540209
contig10,2403000,2413000,0.042663477
contig10,2412000,2422000,0.15972713
contig10,2421000,2431000,0.05279188
contig10,2430000,2440000,0.066724814
contig10,2439000,2449000,0.1376986
contig10,2448000,2458000,0.04022583
contig10,2457000,2467000,0.09540151
contig10,2466000,2476000,0.09040334
contig10,2475000,2485000,0.06811752
contig10,2484000,2494000,0.025120996
contig10,2493000,2503000,0.11966213
contig10,2502000,2512000,-0.025109421
contig10,2511000,2521000,-0.14082569
contig10,2520000,2530000,-0.050999776
contig10,2529000,2539000,-0.14122747
contig10,2538000,2548000,-0.10505667
contig10,2547000,2557000,-0.03890965
contig10,2556000,2566000,0.12054466
contig10,2565000,2575000,0.24443294
contig10,2574000,2584000,0.07531563
contig10,2583000,2593000,-0.021939717
contig10,2592000,2602000,-0.049283154
contig10,2601000,2611000,0.10516343
contig10,2610000,2620000,-0.080038115
contig10,2619000,2629000,0.038377672
contig10,2628000,2638000,0.10623442
contig10,2637000,2647000,0.033973984
contig10,2646000,2656000,0.00539245
contig10,2655000,2665000,-0.08824814
contig10,2664000,2674000,0.07673628
contig10,2673000,2683000,0.036921013
contig10,2682000,2692000,0.08206411
contig10,2691000,2701000,0.035535116
contig10,2700000,2710000,-0.10593407
contig10,2709000,2719000,0.06256673
contig10,2718000,2728000,-0.11811024
contig10,2727000,2737000,-0.15326035
contig10,2736000,2746000,0.07191643
contig10,2745000,2755000,0.07847489
contig10,2754000,2764000,0.073071964
contig10,2763000,2773000,0.13030128
contig10,2772000,2782000,0.17718153
contig10,2781000,2791000,-0.06051873
contig10,2790000,2800000,0.04377648
contig10,2799000,2809000,0.12810086
contig10,2808000,2818000,-0.15763302
contig10,2817000,2827000,-0.07850877
contig10,2826000,2836000,0.0559415
contig10,2835000,2845000,-0.052676845
contig10,2844000,2854000,-0.069357455
contig10,2853000,2863000,-2.36E-04
contig10,2862000,2872000,0.013061767
contig10,2871000,2881000,0.094893806
contig10,2880000,2890000,-0.025666097
contig10,2889000,2899000,0.007125891
contig10,2898000,2908000,-0.03423192
contig10,2907000,2917000,-0.11589404
contig10,2916000,2926000,-0.04244775
contig10,2925000,2935000,0.017414019
contig10,2934000,2944000,-0.041102182
contig10,2943000,2953000,0.07118334
contig10,2952000,2962000,0.07885305
contig10,2961000,2971000,4.68E-04
contig10,2970000,2980000,-0.05581499
contig10,2979000,2989000,-0.073891625
contig10,2988000,2998000,-0.0104593
contig10,2997000,3007000,-0.029653285
contig10,3006000,3016000,-0.020576132
contig10,3015000,3025000,-0.030890642
contig10,3024000,3034000,0.19487727
contig10,3033000,3043000,0.15658021
contig10,3042000,3052000,-0.052546483
contig10,3051000,3061000,0.01604278
contig10,3060000,3070000,-0.067073174
contig10,3069000,3079000,0.04463359
contig10,3078000,3088000,0.072484165
contig10,3087000,3097000,-0.22906537
contig10,3096000,3106000,-0.12562358
contig10,3105000,3115000,-0.013088404
contig10,3114000,3124000,-0.051365107
contig10,3123000,3133000,0.09227705
contig10,3132000,3142000,-0.007766533
contig10,3141000,3151000,-0.20623282
contig10,3150000,3160000,-0.0189099
contig10,3159000,3169000,0.07727067
contig10,3168000,3178000,-0.004079967
contig10,3177000,3187000,-0.07583774
contig10,3186000,3196000,-0.15389624
contig10,3195000,3205000,-0.025519848
contig10,3204000,3214000,-0.0494382
contig10,3213000,3223000,0.1294272
contig10,3222000,3232000,0.0708035
contig10,3231000,3241000,-0.03218546
contig10,3240000,3250000,0.050124746
contig10,3249000,3259000,0.025675077
contig10,3258000,3268000,0.0778844
contig10,3267000,3277000,0.08478803
contig10,3276000,3286000,0.02468834
contig10,3285000,3295000,0.008384819
contig10,3294000,3304000,0.111463524
contig10,3303000,3313000,0.044489797
contig10,3312000,3322000,-0.065176025
contig10,3321000,3331000,0.06473595
contig10,3330000,3340000,0.06292835
contig10,3339000,3349000,8.83E-04
contig10,3348000,3358000,0.03913939
contig10,3357000,3367000,0.13116197
contig10,3366000,3376000,0.041222114
contig10,3375000,3385000,0.012195122
contig10,3384000,3394000,-0.13045564
contig10,3393000,3403000,-0.088011086
contig10,3402000,3412000,0.012228261
contig10,3411000,3421000,-0.087039694
contig10,3420000,3430000,0.10470348
contig10,3429000,3439000,-0.097225256
contig10,3438000,3448000,-0.20980926
contig10,3447000,3457000,-0.2124005
contig10,3456000,3466000,-0.05953122
contig10,3465000,3475000,-0.05152876
contig10,3474000,3484000,-0.1309818
contig10,3483000,3493000,-0.02914657
contig10,3492000,3502000,0.016898395
contig10,3501000,3511000,0.07774001
contig10,3510000,3520000,-0.09581646
contig10,3519000,3529000,-0.009729273
contig10,3528000,3538000,-0.0041511
contig10,3537000,3547000,0.032428537
contig10,3546000,3556000,-0.08535402
contig10,3555000,3565000,-0.08071006
contig10,3564000,3574000,-0.054781802
contig10,3573000,3583000,-0.039441403
contig10,3582000,3592000,0.018545995
contig10,3591000,3601000,0.18897818
contig10,3600000,3610000,-0.012143858
contig10,3609000,3619000,0.066696815
contig10,3618000,3628000,-0.13459349
contig10,3627000,3637000,-0.08785298
contig10,3636000,3646000,-0.013460703
contig10,3645000,3655000,-0.001564945
contig10,3654000,3664000,-0.048588615
contig10,3663000,3673000,-0.099758826
contig10,3672000,3682000,0.023442732
contig10,3681000,3691000,0.058250174
contig10,3690000,3700000,0.09315542
contig10,3699000,3709000,0.024598496
contig10,3708000,3718000,0.111396745
contig10,3717000,3727000,-0.061196107
contig10,3726000,3736000,-0.008071368
contig10,3735000,3745000,-0.18911502
contig10,3744000,3754000,0.1461503
contig10,3753000,3763000,-0.016066983
contig10,3762000,3772000,-0.015312633
contig10,3771000,3781000,0.016741335
contig10,3780000,3790000,-0.09471846
contig10,3789000,3799000,-0.098723404
contig10,3798000,3808000,-0.02408056
contig10,3807000,3817000,0.09159795
contig10,3816000,3826000,-0.1356453
contig10,3825000,3835000,-0.11314239
contig10,3834000,3844000,-0.01674696
contig10,3843000,3853000,-0.007437458
contig10,3852000,3862000,0.027916035
contig10,3861000,3871000,0.10650754
contig10,3870000,3880000,0.07095047
contig10,3879000,3889000,0.12769867
contig10,3888000,3898000,-0.1781272
contig10,3897000,3907000,-0.01950533
contig10,3906000,3916000,0.027633851
contig10,3915000,3925000,0.124974266
contig10,3924000,3934000,-0.03255814
contig10,3933000,3943000,0.08964236
contig10,3942000,3952000,0.07896609
contig10,3951000,3961000,0.014945652
contig10,3960000,3970000,-0.054297738
contig10,3969000,3979000,0.07544757
contig10,3978000,3988000,0.09987411
contig10,3987000,3997000,-0.06947891
contig10,3996000,4006000,0.05436058
contig10,4005000,4015000,0.07256421
contig10,4014000,4024000,-0.08338776
contig10,4023000,4033000,0.07927677
contig10,4032000,4042000,0.10739857
contig10,4041000,4051000,-0.043587595
contig10,4050000,4060000,-0.00766802
contig10,4059000,4069000,0.09025107
contig10,4068000,4078000,0.031746034
contig10,4077000,4087000,0.05770965
contig10,4086000,4096000,-0.019175846
contig10,4095000,4105000,0.059117403
contig10,4104000,4114000,-0.03653643
contig10,4113000,4123000,-0.047445256
contig10,4122000,4132000,0.022591056
contig10,4131000,4141000,0.024591947
contig10,4140000,4150000,-0.022665458
contig10,4149000,4159000,-0.045345016
contig10,4158000,4168000,0.06155833
contig10,4167000,4177000,-0.120352864
contig10,4176000,4186000,0.003672499
contig10,4185000,4195000,-0.0616659
contig10,4194000,4204000,-0.066463284
contig10,4203000,4213000,-0.06764903
contig10,4212000,4222000,-0.08838269
contig10,4221000,4231000,-0.09375
contig10,4230000,4240000,0.001112347
contig10,4239000,4249000,0.060991663
contig10,4248000,4258000,0.0739867
contig10,4257000,4267000,0.16061452
contig10,4266000,4276000,0.12159468
contig10,4275000,4285000,0.01076716
contig10,4284000,4294000,0.078947365
contig10,4293000,4303000,0.004272543
contig10,4302000,4312000,-0.018774033
contig10,4311000,4321000,0.028458845
contig10,4320000,4330000,0.13361523
contig10,4329000,4339000,0.04406475
contig10,4338000,4348000,-0.056145005
contig10,4347000,4357000,-0.025988206
contig10,4356000,4366000,-0.007264957
contig10,4365000,4375000,-0.14114594
contig10,4374000,4384000,-0.061973017
contig10,4383000,4393000,0.14756288
contig10,4392000,4402000,0.094962105
contig10,4401000,4411000,0.030013643
contig10,4410000,4420000,-0.018760195
contig10,4419000,4429000,-0.03768844
contig10,4428000,4438000,-0.044874616
contig10,4437000,4447000,-0.03305785
contig10,4446000,4456000,-0.01331587
contig10,4455000,4465000,0.001993356
contig10,4464000,4474000,0.045689654
contig10,4473000,4483000,-0.022834985
contig10,4482000,4492000,0.038029388
contig10,4491000,4501000,-0.08132147
contig10,4500000,4510000,0.062033683
contig10,4509000,4519000,-6.38E-04
contig10,4518000,4528000,0.10440941
contig10,4527000,4537000,-0.090121314
contig10,4536000,4546000,-0.039285716
contig10,4545000,4555000,-0.028583527
contig10,4554000,4564000,0.1
contig10,4563000,4573000,0.08698386
contig10,4572000,4582000,0.06904762
contig10,4581000,4591000,0.17185216
contig10,4590000,4600000,0.013327601
contig10,4599000,4609000,-0.037377574
contig10,4608000,4618000,-0.04209749
contig10,4617000,4627000,0.010643016
contig10,4626000,4636000,0.01769317
contig10,4635000,4645000,-0.05793342
contig10,4644000,4654000,0.01137321
contig10,4653000,4663000,-0.09009222
contig10,4662000,4672000,-0.08836395
contig10,4671000,4681000,-0.0456019
contig10,4680000,4690000,0.03835674
contig10,4689000,4699000,0.03826587
contig10,4698000,4708000,-0.07020873
contig10,4707000,4717000,-0.019508058
contig10,4716000,4726000,0.011775362
contig10,4725000,4735000,0.035939883
contig10,4734000,4744000,0.040711902
contig10,4743000,4753000,-0.021649234
contig10,4752000,4762000,-0.051185463
contig10,4761000,4771000,0.014220083
contig10,4770000,4780000,-0.0341986
contig10,4779000,4789000,-0.14910537
contig10,4788000,4798000,-0.08743392
contig10,4797000,4807000,-0.22765335
contig10,4806000,4816000,0.10080075
contig10,4815000,4825000,-0.002614379
contig10,4824000,4834000,-0.006714317
contig10,4833000,4843000,0.11399776
contig10,4842000,4852000,-0.11285971
contig10,4851000,4861000,-0.02058319
contig10,4860000,4870000,0.015497202
contig10,4869000,4879000,-0.070537634
contig10,4878000,4888000,-0.01822376
contig10,4887000,4897000,0.10358087
contig10,4896000,4906000,-0.026471231
contig10,4905000,4915000,-0.09392503
contig10,4914000,4924000,-0.12492432
contig10,4923000,4933000,-0.2047491
contig10,4932000,4942000,0.07964195
contig10,4941000,4951000,0.15098669
contig10,4950000,4960000,0.03974359
contig10,4959000,4969000,-0.036022753
contig10,4968000,4978000,0.08326068
contig10,4977000,4987000,0.058087938
contig10,4986000,4996000,0.03264605
contig10,4995000,5005000,0.003455724
contig10,5004000,5014000,-0.12199921
contig10,5013000,5023000,0.015226419
contig10,5022000,5032000,0.001772701
contig10,5031000,5041000,0.23533149
contig10,5040000,5050000,0.10174717
contig10,5049000,5059000,0.044488188
contig10,5058000,5068000,-0.010086455
contig10,5067000,5077000,0.09146218
contig10,5076000,5086000,0.040365297
contig10,5085000,5095000,-0.008563643
contig10,5094000,5104000,0.054757282
contig10,5103000,5113000,0.020928117
contig10,5112000,5122000,-0.00968954
contig10,5121000,5138194,0.0287547
contig11,1,10000,-0.03767661
contig11,9000,19000,0.04579208
contig11,18000,28000,-0.10761461
contig11,27000,37000,-0.036153845
contig11,36000,46000,0.19660947
contig11,45000,55000,0.003262643
contig11,54000,64000,0.020966673
contig11,63000,73000,-0.020730058
contig11,72000,82000,0.045543693
contig11,81000,91000,-0.020815264
contig11,90000,100000,0.13664174
contig11,99000,109000,-0.008192991
contig11,108000,118000,-0.007532527
contig11,117000,127000,0.057977527
contig11,126000,136000,0.11824935
contig11,135000,145000,0.15946008
contig11,144000,154000,-0.001120825
contig11,153000,163000,0.05188344
contig11,162000,172000,0.041211102
contig11,171000,181000,0.09909492
contig11,180000,190000,-0.07851986
contig11,189000,199000,-0.08722109
contig11,198000,208000,-0.028075136
contig11,207000,217000,0.054272518
contig11,216000,226000,-0.087635055
contig11,225000,235000,-0.032833554
contig11,234000,244000,0.060576357
contig11,243000,253000,0.083185144
contig11,252000,262000,0.010775862
contig11,261000,271000,0.05006766
contig11,270000,280000,-0.024246877
contig11,279000,289000,-0.09460291
contig11,288000,298000,-0.104986325
contig11,297000,307000,-0.004413063
contig11,306000,316000,0.017924529
contig11,315000,325000,-0.07984079
contig11,324000,334000,-0.08761329
contig11,333000,343000,-0.054280672
contig11,342000,352000,0.030434
contig11,351000,361000,-0.062438056
contig11,360000,370000,-0.06169666
contig11,369000,379000,-0.117888816
contig11,378000,388000,-0.1475
contig11,387000,397000,-0.07958781
contig11,396000,406000,0.05757576
contig11,405000,415000,0.124947935
contig11,414000,424000,0.075561315
contig11,423000,433000,-0.011103557
contig11,432000,442000,0.0521984
contig11,441000,451000,-0.14827517
contig11,450000,460000,-0.06641276
contig11,459000,469000,-0.015684612
contig11,468000,478000,-0.069162995
contig11,477000,487000,-0.02537594
contig11,486000,496000,0.04209908
contig11,495000,505000,-0.016894896
contig11,504000,514000,0.060188826
contig11,513000,523000,0.09875238
contig11,522000,532000,0.06828043
contig11,531000,541000,0.10373066
contig11,540000,550000,0.023455992
contig11,549000,559000,0.040739924
contig11,558000,568000,0.09056995
contig11,567000,577000,0.07371588
contig11,576000,586000,0.041152265
contig11,585000,595000,0.10126864
contig11,594000,604000,0.06494643
contig11,603000,613000,0.024807904
contig11,612000,622000,0.008531657
contig11,621000,631000,-0.030906012
contig11,630000,640000,-0.06896552
contig11,639000,649000,-0.03954023
contig11,648000,658000,-0.072658174
contig11,657000,667000,-0.04256234
contig11,666000,676000,-0.041921396
contig11,675000,685000,6.43E-04
contig11,684000,694000,0.12946428
contig11,693000,703000,0.048095755
contig11,702000,712000,-0.08246488
contig11,711000,721000,-0.09343201
contig11,720000,730000,-0.20815948
contig11,729000,739000,-0.18002687
contig11,738000,748000,-0.24977127
contig11,747000,757000,-0.0768188
contig11,756000,766000,0.007908612
contig11,765000,775000,0.07025761
contig11,774000,784000,0.1589852
contig11,783000,793000,-0.001518109
contig11,792000,802000,0.031767957
contig11,801000,811000,-0.11049211
contig11,810000,820000,0.17638658
contig11,819000,829000,0.18855466
contig11,828000,838000,-0.03774464
contig11,837000,847000,-0.0774351
contig11,846000,856000,-0.025796661
contig11,855000,865000,-0.2003795
contig11,864000,874000,0.15435952
contig11,873000,883000,-0.03061705
contig11,882000,892000,0.016230838
contig11,891000,901000,0.052728955
contig11,900000,910000,0.06419647
contig11,909000,919000,-0.019876951
contig11,918000,928000,0.014261019
contig11,927000,937000,-0.033477567
contig11,936000,946000,-0.10765661
contig11,945000,955000,-0.10058617
contig11,954000,964000,-0.017316017
contig11,963000,973000,0.016538551
contig11,972000,982000,0.10688945
contig11,981000,991000,0.030247897
contig11,990000,1000000,-0.024971362
contig11,999000,1009000,-0.06512778
contig11,1008000,1018000,-0.0408906
contig11,1017000,1027000,0.005132991
contig11,1026000,1036000,-0.038683858
contig11,1035000,1045000,0.03924512
contig11,1044000,1054000,-0.05764411
contig11,1053000,1063000,-0.010086793
contig11,1062000,1072000,0.05539906
contig11,1071000,1081000,0.036299247
contig11,1080000,1090000,-0.04739539
contig11,1089000,1099000,0.034305315
contig11,1098000,1108000,-0.006628003
contig11,1107000,1117000,0.18990484
contig11,1116000,1126000,0.15995647
contig11,1125000,1135000,-0.032008592
contig11,1134000,1144000,-0.18535006
contig11,1143000,1153000,0.056456123
contig11,1152000,1162000,0.047491893
contig11,1161000,1171000,-0.15460889
contig11,1170000,1180000,-0.016073478
contig11,1179000,1189000,-0.10225967
contig11,1188000,1198000,-0.10922673
contig11,1197000,1207000,-0.10763052
contig11,1206000,1216000,-0.16783994
contig11,1215000,1225000,0.104957394
contig11,1224000,1234000,0.26980093
contig11,1233000,1243000,-0.12490706
contig11,1242000,1252000,-0.13217522
contig11,1251000,1261000,-0.23542647
contig11,1260000,1270000,0.082032815
contig11,1269000,1279000,-0.14811032
contig11,1278000,1288000,0.14153038
contig11,1287000,1297000,0.06461414
contig11,1296000,1306000,0.07239527
contig11,1305000,1315000,-0.002991027
contig11,1314000,1324000,-0.083367385
contig11,1323000,1333000,-0.035788503
contig11,1332000,1342000,0.09090909
contig11,1341000,1351000,0.08820575
contig11,1350000,1360000,0.04932156
contig11,1359000,1369000,0.00812651
contig11,1368000,1378000,-0.11039354
contig11,1377000,1387000,0.05583524
contig11,1386000,1396000,0.05882353
contig11,1395000,1405000,0.035528187
contig11,1404000,1414000,-0.006642383
contig11,1413000,1423000,-0.04456945
contig11,1422000,1432000,0.14126395
contig11,1431000,1441000,0.23858093
contig11,1440000,1450000,0.06666667
contig11,1449000,1459000,0.06814906
contig11,1458000,1468000,-0.006846384
contig11,1467000,1477000,0.17721234
contig11,1476000,1486000,0.10891997
contig11,1485000,1495000,0.04944683
contig11,1494000,1504000,-0.09034868
contig11,1503000,1513000,-0.06906907
contig11,1512000,1522000,-0.027850304
contig11,1521000,1531000,0.11131682
contig11,1530000,1540000,0.051072963
contig11,1539000,1549000,-0.012002527
contig11,1548000,1558000,0.085376166
contig11,1557000,1567000,0.11470302
contig11,1566000,1576000,0.07214301
contig11,1575000,1585000,0.11546225
contig11,1584000,1594000,0.024725866
contig11,1593000,1603000,-0.070353985
contig11,1602000,1612000,-0.015456278
contig11,1611000,1621000,-0.010446344
contig11,1620000,1630000,-0.10869565
contig11,1629000,1639000,-0.006358255
contig11,1638000,1648000,-0.010008703
contig11,1647000,1657000,0.050983712
contig11,1656000,1666000,0.059518784
contig11,1665000,1675000,-0.01633475
contig11,1674000,1684000,-0.028690228
contig11,1683000,1693000,-0.1528789
contig11,1692000,1702000,-0.12296227
contig11,1701000,1711000,-0.079514824
contig11,1710000,1720000,-0.079480074
contig11,1719000,1729000,-0.11388775
contig11,1728000,1738000,-0.11106309
contig11,1737000,1747000,0.10354102
contig11,1746000,1756000,-0.025164362
contig11,1755000,1765000,-0.09211087
contig11,1764000,1774000,0.036844388
contig11,1773000,1783000,0.106660865
contig11,1782000,1792000,-0.009063444
contig11,1791000,1801000,-0.052905463
contig11,1800000,1810000,-0.010917913
contig11,1809000,1819000,0.2249675
contig11,1818000,1828000,-0.08338638
contig11,1827000,1837000,-0.06527415
contig11,1836000,1846000,0.024
contig11,1845000,1855000,0.14303932
contig11,1854000,1864000,0.016722407
contig11,1863000,1873000,0.1543494
contig11,1872000,1882000,0.04757085
contig11,1881000,1891000,-0.023709903
contig11,1890000,1900000,0.04845115
contig11,1899000,1909000,0.039432507
contig11,1908000,1918000,0.15002345
contig11,1917000,1927000,-0.003591802
contig11,1926000,1936000,-0.025970932
contig11,1935000,1945000,-0.08198219
contig11,1944000,1954000,0.040054932
contig11,1953000,1963000,0.0595775
contig11,1962000,1972000,-0.11699567
contig11,1971000,1981000,-0.038453087
contig11,1980000,1990000,0.059318468
contig11,1989000,1999000,-0.16644415
contig11,1998000,2008000,-0.008457143
contig11,2007000,2017000,0.04009623
contig11,2016000,2026000,0.106578685
contig11,2025000,2035000,0.0718232
contig11,2034000,2044000,-0.025509195
contig11,2043000,2053000,-0.13188934
contig11,2052000,2062000,0.05204378
contig11,2061000,2071000,-0.07391852
contig11,2070000,2080000,-0.039435998
contig11,2079000,2089000,0.027927928
contig11,2088000,2098000,-0.08335157
contig11,2097000,2107000,0.008590395
contig11,2106000,2116000,0.006169154
contig11,2115000,2125000,0.080185555
contig11,2124000,2134000,0.10039982
contig11,2133000,2143000,0.10613261
contig11,2142000,2152000,0.057298772
contig11,2151000,2161000,-0.06398538
contig11,2160000,2170000,0.026768642
contig11,2169000,2179000,0.057771664
contig11,2178000,2188000,0.053724054
contig11,2187000,2197000,0.09598394
contig11,2196000,2206000,0.07911146
contig11,2205000,2215000,0.08512779
contig11,2214000,2224000,-0.008299639
contig11,2223000,2233000,-0.06380697
contig11,2232000,2242000,0.01811426
contig11,2241000,2251000,0.04191907
contig11,2250000,2260000,0.017795138
contig11,2259000,2269000,0.054371465
contig11,2268000,2278000,-0.15123314
contig11,2277000,2287000,-0.07702795
contig11,2286000,2296000,0.036185
contig11,2295000,2305000,0.017421603
contig11,2304000,2314000,-0.001277683
contig11,2313000,2323000,2.18E-04
contig11,2322000,2332000,0.057570264
contig11,2331000,2341000,0.06732673
contig11,2340000,2350000,-0.06830955
contig11,2349000,2359000,0.1630161
contig11,2358000,2368000,0.1505216
contig11,2367000,2377000,0.13065015
contig11,2376000,2386000,0.1415873
contig11,2385000,2395000,0.049839962
contig11,2394000,2404000,-0.098048784
contig11,2403000,2413000,0.024513947
contig11,2412000,2422000,0.078733765
contig11,2421000,2431000,-0.043515358
contig11,2430000,2440000,-0.025414828
contig11,2439000,2449000,-0.027131783
contig11,2448000,2458000,0.104417674
contig11,2457000,2467000,-0.02926703
contig11,2466000,2476000,-0.06897214
contig11,2475000,2485000,-0.07135951
contig11,2484000,2494000,0.06057143
contig11,2493000,2503000,-0.124038026
contig11,2502000,2512000,0.027838191
contig11,2511000,2521000,-0.054009043
contig11,2520000,2530000,-0.069837295
contig11,2529000,2539000,-0.006982904
contig11,2538000,2548000,0.07741148
contig11,2547000,2557000,0.03713768
contig11,2556000,2566000,-0.014754098
contig11,2565000,2575000,0.00122549
contig11,2574000,2584000,0.03398693
contig11,2583000,2593000,-0.044982698
contig11,2592000,2602000,0.0669086
contig11,2601000,2611000,0.04596072
contig11,2610000,2620000,-0.16286424
contig11,2619000,2629000,-0.063354604
contig11,2628000,2638000,0.15319252
contig11,2637000,2647000,0.05722687
contig11,2646000,2656000,-0.07557451
contig11,2655000,2665000,-0.013171226
contig11,2664000,2674000,0.1811424
contig11,2673000,2683000,-0.04706821
contig11,2682000,2692000,-0.057742257
contig11,2691000,2701000,-0.03458096
contig11,2700000,2710000,-0.09028892
contig11,2709000,2719000,-0.052115988
contig11,2718000,2728000,0.13859363
contig11,2727000,2737000,0.04101785
contig11,2736000,2746000,0.09211252
contig11,2745000,2755000,0.08948635
contig11,2754000,2764000,-0.07218889
contig11,2763000,2773000,-0.03661108
contig11,2772000,2782000,-0.04968819
contig11,2781000,2791000,0.010451505
contig11,2790000,2800000,0.07383449
contig11,2799000,2809000,0.127449
contig11,2808000,2818000,0.05799503
contig11,2817000,2827000,-0.06168831
contig11,2826000,2836000,0.068895414
contig11,2835000,2845000,0.116888694
contig11,2844000,2854000,0.06276525
contig11,2853000,2863000,0.08617066
contig11,2862000,2872000,0.082693174
contig11,2871000,2881000,-0.065351985
contig11,2880000,2890000,0.12074444
contig11,2889000,2899000,0.013510521
contig11,2898000,2908000,-0.07285974
contig11,2907000,2917000,0.045032497
contig11,2916000,2926000,0.11828915
contig11,2925000,2935000,0.032934133
contig11,2934000,2944000,0.25743026
contig11,2943000,2953000,0.1932001
contig11,2952000,2962000,-0.13888313
contig11,2961000,2971000,0.20696983
contig11,2970000,2980000,0.040199958
contig11,2979000,2989000,-0.07778444
contig11,2988000,2998000,0.050368074
contig11,2997000,3007000,-0.036661465
contig11,3006000,3016000,-0.013622902
contig11,3015000,3025000,0.06271706
contig11,3024000,3034000,0.011440458
contig11,3033000,3043000,0.050554324
contig11,3042000,3052000,-0.058384117
contig11,3051000,3061000,0.04675119
contig11,3060000,3070000,-0.12275384
contig11,3069000,3079000,-0.029113365
contig11,3078000,3088000,-0.023476299
